station_id,station_name,lat,lon
08BEAC25287E,澎湖縣縣立竹灣國小(2020),23.635,119.522
08BEAC252892,澎湖縣縣立外垵國小(2020),23.568,119.481
08BEAC25281C,花蓮縣縣立宜昌國中(2020),23.973,121.587
08BEAC25284A,EPA備品(2020),22.884,120.53
08BEAC252844,澎湖縣縣立七美國小(2020),23.207,119.429
08BEAC0A03AA,臺南市市立文化國小,22.971,120.289
08BEAC2528F2,屏東縣縣立東新國中(2020),22.473,120.465
08BEAC2528EA,宜蘭縣縣立壯圍國小(2020),24.744,121.79
08BEAC0A0892,桃園市市立龍安國小,24.992,121.273
08BEAC252862,新竹縣縣立富光國中(2020),24.78,121.18
08BEAC252860,EPA備品(2020),23.306,120.317
74DA38F7C528,市立溪口國小,24.994,121.538
08BEAC252CCC,EPA備品(2020),24.748,121.746
08BEAC0A0896,雲林縣縣立宜梧國中,23.547,120.195
74DA38F7C54E,新北市秀峰國小,25.063,121.661
74DA38F7C542,新北市貢寮國中,25.016,121.907
74DA38F7C540,新北市平溪國中,25.024,121.733
74DA38F7C53C,新北市瑞芳高工,25.11,121.804
74DA38F7C584,新北市萬里國小,25.062,121.451
74DA38F7C4CE,新北市自強國小,24.998,121.471
74DA38F7C338,新北市板橋國小,25.011,121.458
74DA38F7C334,新北市昌福國小,24.955,121.339
74DA38F210F6,台東縣縣立仁愛國小,22.757,121.159
08BEAC245FEA,屏東縣縣立大同國小(2020),22.666,120.476
08BEAC245FC0,屏東縣縣立赤山國小(2020),22.592,120.614
08BEAC245FC6,EPA備品(2020),22.984,120.202
08BEAC245FDE,屏東縣縣立至正國中(2020),22.69,120.493
08BEAC245FE0,屏東縣縣立鶴聲國小(2020),22.665,120.48
74DA38F210C4,屏東縣縣立東光國小,22.468,120.459
08BEAC0A03DE,桃園市市立百吉國小,24.824,121.311
08BEAC0A06D2,臺南市市立德南國小,22.978,120.187
74DA38F210B4,高雄市市立岡山國小,22.791,120.293
08BEAC0A06C4,臺南市市立大成國中,22.979,120.199
08BEAC0A06BA,桃園市市立長庚國小,25.061,121.387
08BEAC0A0150,臺中市立大里國小,24.104,120.678
08BEAC0A013A,臺中市立永寧國小,24.229,120.533
08BEAC0A0128,臺中市立車籠埔國小,24.109,120.732
08BEAC0A0140,臺中市立清水國小,24.267,120.573
08BEAC245FFE,嘉義市市立宣信國小(2020),23.471,120.46
08BEAC0A04E4,桃園市市立桃園國小,24.992,121.311
08BEAC0A04C0,雲林縣縣立梅林國小,23.703,120.602
08BEAC245D76,澎湖縣縣立內垵國小(2020),23.57,119.498
08BEAC245D5C,新竹縣縣立中正國中(2020),24.873,121.018
08BEAC245D44,花蓮縣縣立西林國小(2020),23.811,121.441
08BEAC245D46,宜蘭縣縣立羅東國中(2020),24.683,121.768
08BEAC245D0A,EPA備品(2020),24.565,120.82
08BEAC245D42,花蓮縣縣立鳳仁國小(2020),23.751,121.452
08BEAC245D14,澎湖縣縣立將澳國中(2020),23.364,119.525
08BEAC245D5A,宜蘭縣縣立國華國中(2020),24.678,121.761
08BEAC245CBE,苗栗縣立山腳國小(2020),24.418,120.685
08BEAC245CE0,苗栗縣立中和國小(2020),24.588,120.735
08BEAC252C44,花蓮縣縣立鳳林國中(2020),23.744,121.449
74DA38F7C5AA,新北市積穗國中,25,121.479
08BEAC0A0898,桃園市市立大坡國小,24.958,121.04
08BEAC0A088E,桃園市市立大坡國中,24.962,121.04
08BEAC0A088A,桃園市市立楊明國中,24.911,121.155
08BEAC0A0826,臺南市市立大社國小,23.087,120.319
08BEAC0A0884,桃園市市立迴龍國(中)小,25.019,121.405
08BEAC0A0888,臺中市立山陽國小,24.164,120.545
08BEAC252BA0,新竹縣縣立大坪國小(2020),24.675,121.059
08BEAC252B74,屏東縣縣立牡丹國小(2020),22.176,120.838
74DA38F7C53A,新北市樟樹國小,25.067,121.641
08BEAC0A0824,臺南市市立新光國小,22.972,120.353
08BEAC0A083E,桃園市市立草漯國小,25.047,121.144
08BEAC0A083C,桃園市市立平興國中,24.95,121.206
08BEAC0A0816,嘉義縣縣立新埤國小,23.486,120.334
08BEAC0A07C2,桃園市市立文欣國小,25.058,121.372
08BEAC0A0786,嘉義縣縣立頂六國小,23.446,120.495
08BEAC245CB0,苗栗縣立獅潭國小(2020),24.54,120.921
08BEAC245CF4,嘉義市國立嘉義高級中學(2020),23.479,120.465
08BEAC245CE8,苗栗縣立海寶國小(2020),24.661,120.821
08BEAC245CC2,新竹市立虎林國小(2020),24.806,120.941
08BEAC245CD6,苗栗縣立藍田國小(2020),24.39,120.696
74DA38F20A18,高雄市市立茄萣國小,22.903,120.181
74DA38F209B2,屏東縣縣立僑德國小,22.363,120.599
08BEAC0A00C2,雲林縣縣立仁德國小,23.617,120.352
08BEAC0A0094,桃園市市立青溪國中,24.997,121.32
08BEAC0A00BA,雲林縣縣立尚德國小,23.683,120.189
08BEAC0A00BE,雲林縣縣立林頭國小,23.705,120.558
74DA38F7C63C,新北市文林國小,24.998,121.425
74DA38F7C592,新北市金山高中,25.224,121.637
74DA38F7C536,新北市永福國小,25.077,121.48
08BEAC0A0814,嘉義縣縣立六嘉國中,23.501,120.292
74DA38F7C424,新北市新埔國小,25.013,121.468
74DA38F7C47C,新北市昌平國小,25.055,121.455
08BEAC0A07D8,桃園市市立新坡國小,25.013,121.137
08BEAC0A07DA,桃園市市立崙坪國小,25.001,121.163
08BEAC252AAA,屏東縣縣立滿州國中(2020),22.024,120.84
08BEAC252A94,屏東縣縣立崁頂國小(2020),22.514,120.512
08BEAC252A70,屏東縣縣立萬巒國小(2020),22.572,120.573
74DA38F209B6,台東縣縣立三和國小,22.672,121.037
08BEAC0A031C,臺中市立塗城國小,24.094,120.699
74DA38F209DE,新竹縣縣立鳳岡國小,24.861,120.964
08BEAC0A0800,臺南市市立後港國小,23.184,120.136
08BEAC0A00CC,雲林縣縣立中山國小,23.795,120.466
08BEAC0A0108,嘉義縣縣立永安國小,23.371,120.182
08BEAC0A00D0,桃園市市立楊梅國小,24.906,121.144
08BEAC0A00D2,臺南市市立六甲國小,23.226,120.35
08BEAC0A00DA,臺南市市立安佃國小,23.064,120.173
08BEAC0A00C6,臺中市立仁美國小,24.192,120.687
08BEAC0A00C4,雲林縣縣立內湖國小,23.63,120.194
08BEAC0A0006,臺中市立神岡國中,24.247,120.682
74DA38F7C2A2,新北市崇林國中,25.067,121.37
08BEAC0A05C8,臺南市市立金城國中,22.993,120.18
74DA38F20B1C,高雄市市立成功國小,22.888,120.185
74DA38F20AF8,高雄市市立旗津國中,22.588,120.286
74DA38F20DD8,高雄市市立獅甲國小,22.606,120.306
74DA38F20D8E,高雄市市立明正國小,22.58,120.326
08BEAC0A0566,臺南市市立安順國中,23.048,120.218
08BEAC0A056C,臺南市市立仁德國小,22.962,120.254
08BEAC0A050A,嘉義縣縣立貴林國小,23.42,120.214
08BEAC245FB8,花蓮縣縣立大榮國小(2020),23.754,121.468
08BEAC245FB2,屏東縣縣立大光國小(2020),21.951,120.74
08BEAC245F7E,屏東縣縣立高樹國中(2020),22.817,120.605
08BEAC252C60,澎湖縣縣立望安國中(2020),23.363,119.499
08BEAC252C5E,花蓮縣縣立北昌國小(2020),23.988,121.592
08BEAC252C56,花蓮縣縣立觀音國小(2020),23.395,121.357
08BEAC0A0836,臺南市市立仁德文賢國中,22.923,120.235
08BEAC0A044A,臺中市立松竹國小,24.181,120.69
74DA38F7C406,新北市中和國小,24.999,121.501
74DA38F7C3CA,新北市三芝幼兒園,25.256,121.503
74DA38F7C402,新北市碧華國小,25.085,121.489
74DA38F7C27E,新北市中平國中,25.053,121.444
08BEAC0A0764,桃園市市立龍壽國小,25.011,121.388
74DA38F20F9E,澎湖縣縣立雙湖國小,23.213,119.428
08BEAC0A0432,臺中市立東華國中,24.205,120.84
08BEAC0A042C,臺中市立善水國中小,24.243,120.524
08BEAC0A0022,雲林縣縣立拯民國小,23.709,120.408
08BEAC09FFC0,臺中市立僑榮國小,24.073,120.702
08BEAC09FF90,臺中市立大甲高中,24.342,120.622
08BEAC09FF40,嘉義縣縣立大林國小,23.603,120.452
74DA38F20F16,高雄市市立壽山國小,22.632,120.279
74DA38F20F0A,高雄市市立新發國小,22.995,120.635
74DA38F20E82,苗栗縣縣立泰安國(中)小,24.421,120.909
74DA38F20FAC,高雄市市立東光國小,22.648,120.339
08BEAC252B60,屏東縣縣立光華國小(2020),22.548,120.544
08BEAC252B5C,新竹縣縣立竹東國小(2020),24.735,121.088
08BEAC252B10,嘉義市私立興華高中(2020),23.489,120.464
08BEAC252B2A,新竹縣教網中心(2020),24.734,121.094
08BEAC252B24,澎湖縣縣立白沙國中(2020),23.668,119.598
08BEAC252AD2,宜蘭縣縣立萬富國小(2020),24.68,121.689
74DA38F211BC,屏東縣縣立泰山國小,22.787,120.614
74DA38F21136,市立立農國小,25.119,121.505
08BEAC0A06F4,臺南市市立安定國中,23.114,120.234
74DA38F20DC0,高雄市市立莒光國小,22.711,120.295
08BEAC0A04EA,桃園市市立大溪國中,24.879,121.296
08BEAC0A04E6,臺中市立瑞穗國小,24.25,120.712
08BEAC245FB4,屏東縣縣立墾丁國小-鵝鑾分校(2020),21.913,120.848
08BEAC0A081A,嘉義縣縣立南靖國小,23.415,120.384
08BEAC0A0466,雲林縣縣立口湖國中,23.588,120.185
08BEAC0A0456,桃園市市立美華國小,24.881,121.304
08BEAC0A0454,臺中市立協和國小,24.17,120.62
08BEAC0A0450,臺中市立新興國小,24.195,120.662
74DA38F7C436,新北市深坑國小,25.001,121.618
74DA38F7C42E,新北市安康高中,24.969,121.514
74DA38C7CEAC,嘉義市立興安國小,23.459,120.455
08BEAC252C08,新竹縣縣立錦屏國小(2020),24.68,121.247
08BEAC252BC0,宜蘭縣縣立成功國小(2020),24.671,121.769
08BEAC252C02,花蓮縣縣立嘉里國小(2020),24.014,121.609
08BEAC252BBE,澎湖縣縣立鳥嶼國中(2020),23.66,119.661
08BEAC252B44,新竹縣縣立仁愛國中(2020),24.832,121.015
08BEAC252B3C,花蓮縣縣立平和國小(2020),23.884,121.519
08BEAC252B36,新竹縣縣立東興國小(2020),24.805,121.033
08BEAC252B32,新竹縣縣立六家高級中學附設國中(2020),24.82,121.032
08BEAC252B2E,新竹縣縣立安興國小(2020),24.827,121.032
74DA38F7C410,新北市三民高中,25.086,121.473
74DA38F7C40C,新北市秀山國小,24.995,121.52
74DA38F7C40A,新北市青潭國小,24.953,121.552
08BEAC252960,新竹縣縣立陸豐國小(2020),24.766,121.078
08BEAC252974,宜蘭縣縣立壯圍國中(2020),24.749,121.789
08BEAC0A064E,嘉義縣縣立桃源國小,23.474,120.586
08BEAC25292C,嘉義市市立博愛國小(2020),23.49,120.444
08BEAC252914,宜蘭縣縣立內城國(中)小(2020),24.718,121.688
08BEAC252912,宜蘭縣縣立孝威國小(2020),24.697,121.812
74DA38F20E0E,高雄市市立前金國中,22.629,120.29
74DA38F20E04,新竹縣縣立坪林國小,24.801,121.14
08BEAC0A042E,桃園市市立永順國小,25.009,121.297
08BEAC245EE2,EPA備品(2020),24.995,121.305
08BEAC252CDE,新竹縣縣立文山國小(2020),24.825,121.048
08BEAC252CF4,宜蘭縣縣立頭城國中(2020),24.865,121.822
08BEAC252CBC,新竹縣縣立二重國小(2020),24.768,121.057
08BEAC252CB0,EPA備品(2020),24.806,120.972
08BEAC252C52,屏東縣縣立滿州國小(2020),22.02,120.838
08BEAC0A087A,桃園市市立新明國中,24.957,121.213
08BEAC252878,屏東縣縣立西勢國小(2020),22.622,120.526
08BEAC252864,花蓮縣縣立富北國中(2020),23.225,121.28
08BEAC25283A,新竹縣縣立五龍國小(2020),24.737,121.124
08BEAC252854,新竹縣縣立錦山國小(2020),24.768,121.225
08BEAC245F80,屏東縣縣立惠農國小(2020),22.724,120.499
08BEAC245F74,嘉義市市立蘭潭國小(2020),23.475,120.471
74DA38F2093A,連江縣縣立中山國中,26.224,119.98
08BEAC245F5E,屏東縣縣立黎明國小(2020),22.687,120.596
74DA38F20850,台東縣縣立加拿國小,23.001,121.13
74DA38F7C59C,市立福安國中,25.103,121.487
74DA38F20804,高雄市市立舊城國小,22.683,120.293
74DA38ED0614,花蓮縣立國福國小,24.009,121.58
74DA38F7C5F8,新北市和美國小,25.112,121.919
08BEAC0A086C,桃園市市立會稽國中,25.017,121.313
08BEAC0A086E,臺南市市立新泰國小,23.316,120.326
74DA38ED04AC,花蓮縣立平和國小,23.884,121.519
08BEAC252972,花蓮縣縣立瑞美國小(2020),23.493,121.391
08BEAC0A024E,雲林縣私立淵明代用國中,23.754,120.614
08BEAC2529E6,屏東縣縣立大成國小(2020),22.495,120.55
08BEAC2529EE,屏東縣縣立舊寮國小(2020),22.849,120.61
08BEAC2529D0,屏東縣縣立高泰國中(2020),22.792,120.612
08BEAC2529C2,花蓮縣縣立富源國小(2020),23.578,121.375
08BEAC25299C,宜蘭縣縣立順安國小中山分校(2020),24.627,121.743
08BEAC25299E,花蓮縣縣立和平國小(2020),24.308,121.749
08BEAC0A06B4,雲林縣縣立元長國中,23.646,120.317
08BEAC252994,宜蘭縣縣立南澳高中附設國中(2020),24.466,121.801
08BEAC0A0630,桃園市市立上湖國小,24.91,121.084
08BEAC0A05BC,嘉義縣縣立下潭國小,23.374,120.286
08BEAC0A04EC,桃園市市立北勢國小,24.936,121.224
08BEAC0A04CA,臺中市立月眉國小,24.315,120.69
08BEAC0A04F0,臺南市市立中西區成功國小,23.142,120.142
08BEAC0A0460,臺南市市立塭內國小,23.126,120.165
08BEAC0A0430,桃園市市立楊光國(中)小,24.907,121.168
08BEAC0A0442,臺中市立大仁國小,24.168,120.659
08BEAC0A0436,臺中市立成功國中,24.093,120.699
08BEAC252A76,屏東縣縣立佳佐國小-中興分校(2020),22.549,120.612
74DA38F7C30E,新北市桃子腳國中,24.949,121.382
08BEAC0A0670,臺南市市立松林國小,23.135,120.23
08BEAC25292A,新竹縣縣立橫山國中(2020),24.718,121.146
08BEAC0A043E,桃園市市立新街國小,24.963,121.228
08BEAC0A0444,桃園市市立自立國小,24.968,121.251
08BEAC0A039A,臺南市市立錦湖國小,23.296,120.17
08BEAC0A0356,臺中市立賴厝國小,24.163,120.689
08BEAC0A0358,臺中市立上安國小,24.173,120.639
08BEAC252902,屏東縣縣立東光國小(2020),22.468,120.46
08BEAC2528FC,屏東縣縣立加祿國小(2020),22.33,120.621
74DA38F7C302,新北市鶯歌國小,24.951,121.345
08BEAC2528D0,新竹縣縣立照門國中(2020),24.85,121.113
08BEAC2528CA,花蓮縣縣立卓樂國小(2020),23.296,121.268
08BEAC0A05AA,嘉義縣縣立布袋國中,23.36,120.181
74DA38F20C28,市立明湖國小,25.071,121.61
74DA38F20C26,高雄市市立大灣國中,22.676,120.342
74DA38F20BDC,高雄市市立仁美國小,22.735,120.336
74DA38F20B82,高雄市市立溪洲國小,22.847,120.465
08BEAC252CD0,花蓮縣縣立中正國小(2020),23.971,121.6
08BEAC252CCA,新竹縣縣立照門國小(2020),24.847,121.118
08BEAC252C50,新竹縣縣立埔和國小(2020),24.922,120.982
08BEAC0A0850,桃園市市立義盛國小,24.791,121.379
08BEAC0A0804,桃園市市立海湖國小,25.102,121.267
08BEAC0A07E6,臺南市市立虎山實驗小學,22.945,120.23
08BEAC0A0716,桃園市市立平鎮國中,24.945,121.218
08BEAC0A0706,嘉義縣縣立義興國小,23.419,120.426
08BEAC0A0702,臺南市市立文賢國小,22.922,120.235
08BEAC0A06CA,桃園市市立大業國小,25.007,121.316
08BEAC0A06B6,桃園市市立埔頂國小,24.958,121.115
08BEAC0A0692,桃園市陽明高中,24.982,121.304
74DA38F21054,高雄市市立新威國小,22.898,120.627
08BEAC0A0682,臺南市市立內角國小,23.397,120.44
08BEAC0A0688,桃園市市立福豐國中,24.977,121.314
74DA38F20C62,高雄市市立鳥松國小,22.663,120.361
08BEAC245F9E,屏東縣縣立琉球國小(2020),22.338,120.369
08BEAC0A0376,臺中市立永安國小,24.184,120.625
08BEAC245FA0,屏東縣縣立泰武國中(2020),22.592,120.633
08BEAC245CF8,EPA備品(2020),25.047,121.508
08BEAC0A0284,臺南市市立保東國小,22.994,120.309
08BEAC0A02A6,雲林縣縣立立仁國小,23.703,120.433
74DA38B053D6,嘉義國立嘉義高級中學,23.479,120.464
08BEAC0A0202,雲林縣縣立興昌國小,23.612,120.537
08BEAC245E8E,花蓮縣縣立吉安國中(2020),23.984,121.561
08BEAC245E92,屏東縣縣立林邊國中(2020),22.433,120.511
08BEAC245E8A,花蓮縣縣立明禮國小(2020),23.98,121.61
08BEAC252CF0,EPA備品(2020),24.066,120.541
08BEAC252CF2,新竹縣縣立福龍國小(2020),24.93,121.036
08BEAC252CEE,花蓮縣縣立國福國小(2020),24.009,121.581
08BEAC252CCE,EPA備品(2020),23.971,121.6
08BEAC252CC0,新竹縣縣立寶石國小(2020),24.817,121.079
08BEAC252C72,澎湖縣縣立中正國小(2020),23.568,119.566
08BEAC252C70,澎湖縣縣立虎井國小(2020),23.486,119.515
74DA38F211A2,高雄市市立甲仙國中,23.08,120.592
08BEAC252C6A,宜蘭縣大同國小樂水分校(2020),24.6,121.53
08BEAC252C68,屏東縣縣立佳義國小(2020),22.653,120.631
08BEAC252C10,新竹縣縣立玉峰國小(2020),24.66,121.301
74DA38F21170,台東縣縣立寶桑國中,22.77,121.145
08BEAC252C0C,新竹縣縣立石磊國小(2020),24.656,121.326
08BEAC0A06E0,桃園市市立永安國中,24.988,121.044
74DA38F2105C,市立大湖國小,25.088,121.599
08BEAC0A0446,雲林縣縣立尖山國小,23.561,120.223
08BEAC0A03F6,臺中市立國光國小,24.126,120.68
74DA38F7C34E,新北市後埔國小,25.003,121.463
74DA38F20B0C,高雄市市立民生國小,23.276,120.721
74DA38F20AD8,屏東縣縣立後庄國小,22.755,120.5
08BEAC0A0372,臺南市市立口埤實驗小學,23.025,120.349
08BEAC0A035A,桃園市市立會稽國小,25.02,121.309
08BEAC0A0392,臺南市市立裕文國小,22.983,120.246
08BEAC0A0380,嘉義縣縣立六美國小,23.54,120.293
08BEAC0A036A,嘉義縣縣立過路國小,23.307,120.208
08BEAC0A027A,雲林縣縣立大興國小,23.566,120.211
08BEAC0A023E,嘉義縣縣立祥和國小,23.456,120.289
08BEAC0A0240,嘉義縣縣立茶山國小,23.3,120.666
08BEAC0A0230,雲林縣縣立斗六國小,23.708,120.553
08BEAC0A0234,臺中市立龍井國小,24.184,120.529
08BEAC0A0248,桃園市市立新埔國小,25.018,121.307
08BEAC252CEC,新竹縣縣立福興國小(2020),24.933,121.009
74DA38C7CEA6,嘉義市立蘭潭國小,23.474,120.47
74DA38B05456,嘉義市立南興國中,23.468,120.461
74DA38B05452,嘉義市立玉山國中,23.467,120.424
74DA38B053F8,新竹市立竹光國中,24.807,120.955
74DA38B053E4,新竹市立建功高中附設國中,24.797,121.001
08BEAC245C7A,苗栗縣立三灣國中(2020),24.65,120.953
08BEAC245C80,新竹市立培英國中(2020),24.794,120.978
08BEAC245C78,苗栗縣立南湖國中(2020),24.397,120.868
08BEAC245C70,苗栗縣立大南國小(2020),24.413,120.9
74DA38B05396,嘉義私立宏仁女中,23.506,120.445
08BEAC252C74,新竹縣縣立北埔國小(2020),24.7,121.054
74DA38F7C57E,新北市金山國小,25.222,121.636
08BEAC0A07AA,臺南市市立大內國小,23.119,120.361
08BEAC0A0776,嘉義縣縣立和睦國小,23.452,120.462
08BEAC0A05DE,臺南市市立海佃國中,22.998,120.235
08BEAC245F14,屏東縣縣立廣安國小(2020),22.615,120.49
08BEAC245F44,花蓮縣縣立東竹國小(2020),23.214,121.28
08BEAC245F3C,宜蘭縣縣立育英國小(2020),24.64,121.833
08BEAC245F52,金門縣縣立賢庵國小(2020),24.418,118.319
08BEAC245F46,宜蘭縣縣立興中國中(2020),24.699,121.771
74DA38F20DF0,高雄市市立蚵寮國中,22.728,120.258
08BEAC245ED0,澎湖縣縣立中興國小(2020),23.574,119.575
08BEAC252CE6,新竹縣縣立大同國小(2020),24.74,121.089
08BEAC0A036C,臺中市立三光國小,24.36,120.598
08BEAC0A032E,嘉義縣縣立塭港國小,23.471,120.146
08BEAC0A0326,雲林縣縣立中和國小,23.793,120.33
08BEAC0A0322,臺南市市立果毅國小,23.258,120.372
08BEAC0A030C,臺中市立內新國小,24.114,120.69
08BEAC245C96,苗栗縣立成功國小(2020),24.633,120.762
08BEAC245C8E,苗栗縣立大西國中(2020),24.624,120.894
08BEAC245C4A,苗栗縣立南湖國小(2020),24.398,120.866
74DA38F20AAA,苗栗縣縣立南庄國小,24.6,120.999
08BEAC252C4E,花蓮縣縣立太昌國小(2020),23.995,121.565
08BEAC252C4A,澎湖縣縣立望安國小(2020),23.36,119.497
08BEAC252C48,屏東縣縣立潮南國小(2020),22.512,120.537
74DA38F7C5BC,市立明湖國中,25.07,121.61
74DA38F7C5BA,市立東湖國中,25.072,121.619
74DA38F7C62A,市立中正國小,25.05,121.538
74DA38F7C622,市立福德國小,25.038,121.586
74DA38F7C616,市立信義國小,25.031,121.563
74DA38F7C57C,新北市豐年國小,25.03,121.443
74DA38F7C574,新北市金美國小,25.221,121.635
74DA38F7C568,新北市光華國小,25.018,121.425
08BEAC0A0822,嘉義縣縣立中埔國小,23.423,120.524
08BEAC0A0890,雲林縣縣立斗南高中,23.682,120.476
08BEAC0A08A6,桃園市市立瑞坪國中,24.907,121.18
08BEAC0A08A2,桃園市市立大園國中,25.054,121.171
08BEAC0A08A0,桃園市大溪高中,24.869,121.285
08BEAC0A089E,臺南市市立玉井國小,23.121,120.459
74DA38F7C524,市立興隆國小,25.002,121.552
08BEAC245E80,屏東縣縣立東海國小(2020),22.401,120.577
08BEAC2529D6,花蓮縣縣立文蘭國小(2020),23.922,121.501
74DA38F20F58,高雄市市立溪埔國小,22.722,120.443
08BEAC25294A,金門縣縣立多年國小(2020),24.452,118.455
08BEAC252922,花蓮縣縣立卓溪國小(2020),23.346,121.304
08BEAC0A05F4,臺南市市立新山國小,23.266,120.388
08BEAC0A0612,嘉義縣縣立忠和國中,23.425,120.451
08BEAC0A0608,嘉義縣縣立安東國小,23.459,120.308
08BEAC2528DE,屏東縣縣立東興國小(2020),22.479,120.465
74DA38F20A64,台東縣縣立溫泉國小,22.697,121.026
74DA38F209EE,台東縣縣立信義國小,23.026,121.33
74DA38F20962,苗栗縣縣立新隆國小,25.062,121.451
74DA38F2090A,屏東縣縣立萬新國中,22.562,120.491
74DA38ED047A,花蓮縣立和平國小,24.308,121.748
08BEAC245E9C,屏東縣縣立僑德國小(2020),22.363,120.6
74DA38F20F4C,市立南港國小,25.057,121.61
08BEAC245E94,宜蘭縣縣立廣興國小(2020),24.665,121.743
08BEAC245E84,屏東縣縣立枋寮高中附設國中(2020),22.371,120.591
08BEAC245E96,花蓮縣縣立明廉國小(2020),23.995,121.595
08BEAC245E82,花蓮縣縣立體育高中(2020),24.003,121.584
08BEAC245C04,苗栗縣立開礦國小(2020),24.461,120.863
74DA38F20A52,台東縣縣立富山國小,22.821,121.189
08BEAC09FFB8,桃園市市立忠貞國小,24.923,121.25
74DA38F209A6,屏東縣縣立建興國小,22.386,120.601
08BEAC0A03B2,桃園市市立三光國小,24.674,121.367
08BEAC0A03C6,桃園市市立觀音國中,25.04,121.081
08BEAC245E5A,屏東縣縣立仙吉國小(2020),22.544,120.461
08BEAC245E48,屏東縣縣立烏龍國小(2020),22.488,120.458
08BEAC245C42,苗栗縣立武榮國小(2020),24.383,120.868
08BEAC0A05B0,嘉義縣縣立民雄國小,23.555,120.43
08BEAC0A088C,桃園市大園國際高中,25.021,121.221
08BEAC0A0846,臺南市市立?頭港國小,23.255,120.25
08BEAC0A0848,桃園市市立文山國小,24.997,121.292
08BEAC0A0844,嘉義縣縣立太保國小,23.455,120.331
08BEAC0A0842,桃園市市立羅浮國小,24.797,121.364
08BEAC0A0840,桃園市市立長興國小,24.8,121.308
08BEAC252A8E,屏東縣縣立麟洛國中(2020),22.641,120.536
74DA38F7C328,新北市龍埔國小,24.941,121.377
74DA38F7C344,新北市興福國小,25.111,121.313
08BEAC0A0504,雲林縣縣立水燦林國小,23.573,120.247
74DA38F7C314,新北市插角國小,24.872,121.405
08BEAC0A05F6,臺南市市立漚汪國小,23.198,120.16
08BEAC09FF0A,桃園市市立新榮國小,24.953,121.218
74DA38F20D28,市立興雅國中,25.035,121.572
08BEAC245FC2,屏東縣縣立新生國小(2020),22.667,120.591
74DA38F20B20,高雄市市立新興國小,22.626,120.304
74DA38F20B12,高雄市市立多納國小,22.91,120.716
74DA38F20ABE,基隆市立暖江國小,25.105,121.737
74DA38F20ACE,基隆市立建德幼兒園,25.121,121.723
08BEAC245C1E,新竹市立大庄國小(2020),24.789,120.928
08BEAC245BE8,新竹市立港南國小(2020),24.813,120.923
08BEAC245C26,苗栗縣立三義高中附設國中(2020),24.41,120.765
08BEAC0A05E6,臺南市市立歡雅國小,23.293,120.243
08BEAC0A05AC,臺南市市立依仁國小,22.913,120.261
08BEAC0A05A2,雲林縣縣立下崙國小,23.613,120.159
08BEAC0A0594,雲林縣縣立信義國小,23.657,120.28
08BEAC0A057C,臺南市市立學東國小,23.079,120.145
08BEAC0A055A,雲林縣縣立飛沙國小,23.643,120.178
08BEAC0A0558,臺南市市立大甲國小,22.919,120.217
08BEAC0A04F8,桃園市市立陳康國小,25.06,121.23
08BEAC0A04F6,桃園市市立霄裡國小,24.937,121.265
08BEAC0A04FC,桃園市市立大湖國小,25.058,121.359
74DA38F7C512,市立忠孝國中,25.051,121.507
74DA38F7C506,市立景興國中,24.996,121.544
74DA38F7C4F8,市立龍山國中,25.035,121.505
74DA38F7C4F2,新北市新埔國中,25.023,121.458
74DA38F7C4EA,新北市興南國小,24.987,121.509
74DA38F7C4DE,新北市鷺江國中,25.09,121.462
08BEAC245E72,屏東縣縣立大明國小(2020),22.576,120.525
08BEAC245E4E,屏東縣縣立富田國小(2020),22.616,120.54
08BEAC0A032A,雲林縣私立東南代用國中,23.803,120.452
08BEAC0A0300,雲林縣縣立飛沙國中,23.643,120.173
74DA38F7C46A,新北市瑞平國小,25.128,121.349
74DA38F7C4DA,新北市永和幼兒園,24.997,121.519
74DA38F7C4D4,新北市積穗國小,24.998,121.48
74DA38F7C4CC,新北市復興國小,25.062,121.451
74DA38F7C428,市立雙蓮國小,25.061,121.517
08BEAC245D8C,屏東縣縣立恆春國小(2020),22.007,120.746
08BEAC0A03B6,雲林縣縣立南陽國小,23.566,120.301
08BEAC0A0398,臺中市立太平國小,24.149,120.682
08BEAC0A0370,臺中市立力行國小,24.151,120.694
08BEAC245E02,宜蘭縣縣立五結國小(2020),24.687,121.799
08BEAC245DB8,新竹縣縣立嘉興國小義興分校(2020),24.689,121.178
08BEAC245DFE,嘉義市市立世賢國小(2020),23.489,120.428
08BEAC245E06,宜蘭縣縣立利澤國中(2020),24.665,121.829
08BEAC245DC0,嘉義市國立嘉義大學附小(2020),23.486,120.456
08BEAC0A0758,桃園市市立楓樹國小,25.006,121.343
08BEAC0A0812,雲林縣縣立大埤國中,23.642,120.43
08BEAC0A0810,臺南市市立柳營國小,23.275,120.313
08BEAC0A080E,臺南市市立佳里國中,23.158,120.171
08BEAC0A080A,臺南市市立三股國小,23.102,120.117
08BEAC0A080C,臺南市市立永康國中,23.028,120.256
08BEAC0A07B0,桃園市市立五權國小,25.024,121.231
08BEAC0A07AE,桃園市市立公埔國小,25.072,121.286
08BEAC0A07AC,嘉義縣縣立來吉國小,23.53,120.74
08BEAC0A0726,嘉義縣縣立水上國中,23.426,120.395
74DA38F2116C,台東縣縣立豐田國中,22.771,121.09
08BEAC0A0724,臺南市市立正新國小,23.033,120.301
08BEAC0A071E,臺南市市立竹橋國小,23.102,120.159
